评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/7263781458,拜拜雪公主和雪皇后,男,上海,2665,189,248,晚安民民,78,2020-06-11 23:32
https://weibo.cn//u/5550925777,浅夏阳光ai,女,天津,6764,994,2877,晚安民民,67,2020-06-11 23:31
https://weibo.cn//u/6517060003,肖战今天翻我牌了吗-,女,福建,8731,441,1230,晚安好梦,43,2020-06-11 23:31
https://weibo.cn//u/7362932901,你们开心就好吖,女,江苏,26,154,10,晚安,0,2020-06-12 23:26
https://weibo.cn//u/6413461249,头像乖乖,男,北京,334,152,60,对！,0,2020-06-12 15:10
https://weibo.cn//u/7439666777,末温_asiwish,女,海外,1015,174,1,午安,0,2020-06-12 11:46
https://weibo.cn//u/5739054942,领导不准说话,男,其他,0,1,16,监所多久能解封？已经封闭执勤半年了,0,2020-06-12 11:42
https://weibo.cn//u/6983116592,亘古不变地等候24358,男,其他,1,0,15,的,0,2020-06-12 11:40
https://weibo.cn//u/5588185226,其实是跃跃,女,浙江,2987,104,120,刚工作熬夜回家……夜班下还考试了,0,2020-06-12 10:48
https://weibo.cn//u/5690600686,对滑雪有执念,女,福建,3443,338,154,呀，现在才看到,1,2020-06-12 10:22
https://weibo.cn//u/1093952161,蒲江发改,男,四川,51807,183,1337, 勤洗手、戴口罩、少扎堆！在评论里互道一句晚安吧,0,2020-06-12 09:55
https://weibo.cn//u/1936011893,张潇潇呀啊,女,广东,383,67,23,我觉得是同只猫,0,2020-06-12 09:14
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/5654941923,酉月慕良,女,四川,2072,171,641,晚安～,21,2020-06-10 23:37
https://weibo.cn//u/3050531221,笑盈盈DAYTOY,女,浙江,6244,280,6723,晚安,19,2020-06-10 23:37
https://weibo.cn//u/5715006848,·盯死摩托·,男,北京,4354,699,26468,晚安,16,2020-06-10 23:38
https://weibo.cn//u/7402181156,平而不凡916,男,新疆,2,98,1,q^_^,0,2020-07-14 16:38
https://weibo.cn//u/1294481084,西北昨夜风,男,新疆,1264,331,5277,晚安,0,2020-06-12 00:37
https://weibo.cn//u/5621616509,艾灸开审,女,安徽,545,454,99,提前俩小时说一声“晚安”,0,2020-06-11 21:27
https://weibo.cn//u/5379619815,我是舟舟1997,女,福建,4061,404,57,戒骄戒躁戒熬夜,0,2020-06-11 21:18
https://weibo.cn//wei0349,山西博濠,男,湖北,1687,667,196, 上午发的那个非遗带货哪儿去了，我这进来是看你带货的。看了让人气不打一处来，,0,2020-06-11 19:50
https://weibo.cn//wei0349,山西博濠,男,湖北,1687,667,196,上午发的那个非遗带货哪儿去了，我这进来是看你带货的。看了让人气不打一处来，人民网，人民日报，几乎同一时间发布了直播非遗带货的新闻了。看的人气不打一处来。是不是删除了？？？,0,2020-06-11 19:46
https://weibo.cn//u/2104522564,鸳鸯清风,女,陕西,242,23,45,晚安,0,2020-06-11 17:42
https://weibo.cn//u/3899378842,记得加狗头保命,男,其他,13,67,119,别光嘴上说，996、007工作制管一下，下班都晚上12点了,0,2020-06-11 13:02
https://weibo.cn//u/7439666777,末温_asiwish,女,海外,1015,174,1,午安,0,2020-06-11 12:00
https://weibo.cn//u/5756696912,刑飒,女,其他,1064,370,83,早安啦,0,2020-06-11 09:10
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/5081135622,PassionLure,女,海外,1143,64,647546,有时真的怀疑好人到底有没有好报,422,2020-06-10 08:32
https://weibo.cn//u/5362381038,多数服从少数V,男,北京,574,207,165,成千上万的援助医护发声意外事故，你都要报道出来吗，那你一年要有多少新闻，你目的何在,8,2020-06-10 08:42
https://weibo.cn//u/1941375460,布点2012,女,广东,5138,734,1347,早日康复🙏🙏🙏,250,2020-06-10 08:31
https://weibo.cn//u/3278183340,钢拐李_2020,男,湖南,259,106,87,我的新能源车的专利卖了，可以救助他们,0,2020-11-24 09:49
https://weibo.cn//u/2793448351,如风7212,女,江苏,247,1209,225,回复@我是佩儿:好的，已捐款,0,2020-06-16 09:17
https://weibo.cn//u/2233879571,我是佩儿,女,北京,16028,734,2194371,回复@如风7212:那可能是第三期筹款！一共150万，每次是五十万筹款金额。,0,2020-06-16 09:08
https://weibo.cn//u/2793448351,如风7212,女,江苏,247,1209,225,回复@我是佩儿:点进去看已经筹款成功了，但是今天我们群里又发了新链接，显示才成功筹款4万元,0,2020-06-16 08:51
https://weibo.cn//u/1870578764,陆地上游走的鸭,男,广东,7179,640,510,可以在哪里捐款？,0,2020-06-13 11:22
https://weibo.cn//u/1870578764,陆地上游走的鸭,男,广东,7179,640,510,能否发出捐助信息,0,2020-06-13 11:21
https://weibo.cn//234753302,山东大葱头,男,北京,2939,591,31780,@Strollwalker,0,2020-06-13 09:38
https://weibo.cn//u/2233879571,我是佩儿,女,北京,16028,734,2194371,回复@我就看看不说话_92747:http://t.cn/A6L7ZAum 试试这个看看！,0,2020-06-12 10:10
https://weibo.cn//u/2233879571,我是佩儿,女,北京,16028,734,2194371, 我又去查询了一下，今天看到的水滴筹不是我上次看到的链接，第一期五十万筹款看来已经完成了，现在是第二期，第二期筹款一万九。总共植皮需要花费150万，需要两年时间，过程很痛苦，白莎要加油挺住啊！ ,0,2020-06-12 08:33
https://weibo.cn//u/2233879571,我是佩儿,女,北京,16028,734,2194371, ,0,2020-06-12 08:12
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/5550925777,浅夏阳光ai,女,天津,6764,994,2877,晚安民民,29,2020-06-09 23:31
https://weibo.cn//u/5715006848,·盯死摩托·,男,北京,4354,699,26468,晚安,13,2020-06-09 23:31
https://weibo.cn//u/6517060003,肖战今天翻我牌了吗-,女,福建,8731,441,1230,晚安民民,14,2020-06-09 23:31
https://weibo.cn//u/5709596987,小不点儿张某某,女,黑龙江,28,161,47,回复@大海很欢脱_:海，我……来……了……,0,2020-06-11 11:24
https://weibo.cn//u/6986567898,错觉丶忄,女,陕西,827,2432,81896,晚安,0,2020-06-11 00:20
https://weibo.cn//u/2906597131,漠园玫瑰,女,其他,170,248,120,庆小和萌三吧，这个时候萌三的下巴肿的老高了，心疼死了。庆小宝宝一直陪着他三哥好暖心哦,1,2020-06-10 22:52
https://weibo.cn//u/5182670195,阿紫·极紫,女,广东,2123,90,300,如果抱着你的话，我一定很快入眠,0,2020-06-10 19:30
https://weibo.cn//u/5991971609,马蜂是你爸爸,男,上海,9630,1434,12434, 好可爱,0,2020-06-10 16:03
https://weibo.cn//u/6352616460,沐汐子的可爱晴天,女,江西,4,48,4,只有我的注意力放在熊猫上了么,0,2020-06-10 14:15
https://weibo.cn//u/6523840997,ahbdnd,女,其他,15218,73,1058,太可爱啦,0,2020-06-10 13:21
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/2618535981,1989學長,男,浙江,2709,51,279,大家真的需要转机回国的，一定要先了解相关政策，免得费时费力费钱，一定注意安全，回来了也要遵守国内的安排！祖国永远是爱国同胞们的港湾！,1362,2020-06-09 16:51
https://weibo.cn//u/7452351480,崖下后生,男,陕西,6,12,3,懒得说这种问题出现的根本原因是懒政,0,2020-10-13 18:14
https://weibo.cn//u/6386273427,隔壁子的王老五,男,上海,1,7,6,回复@杀戮之王希塞:太理解了，现在回来难不回来也难，当初真的该早点走，现在进退两难,0,2020-07-23 13:51
https://weibo.cn//u/6337970118,一生所向不外乎快乐,男,其他,92,79,153,回复@玻璃渣拌糖丸:国内疫情爆发的时候，在美国的留学生还正在上课，等到了5月份才是研究生毕业的时候，总不能让别人不毕业直接回国吧,0,2020-07-14 12:22
https://weibo.cn//u/5276832982,gycafe,男,广东,2,79,1,回复@奶味嗦索比:我要现在给你买一张欧洲飞美国的机票 你是不是能缝上你张口就来不用脑的嘴,0,2020-07-09 13:20
https://weibo.cn//hanlingu,谷学士,女,海外,8252,613,558,回复@安不伊:不回国国内签好的工作怎么办，大概是不用建设社会主义了？全靠你们了？,0,2020-07-07 04:19
https://weibo.cn//hanlingu,谷学士,女,海外,8252,613,558,回复@杀戮之王希塞:别这么说，也有还没毕业的...,0,2020-07-07 04:18
https://weibo.cn//u/5947057564,_可以再吃一口吗,男,其他,17,312,124,回复@玻璃渣拌糖丸:三月知道自己六月份毕业三月份提前买不到六月份的机票，等买到了临近六月又取消，你说说咋提前安排...啥政策都不知道呢张口就来,1,2020-07-01 08:20
https://weibo.cn//u/5165642255,奶味嗦索比,男,北京,13886,294,305,回复@疯年手艺人:别的国家还直接断航呢 欧洲到现在也没恢复飞🇺🇸的航班,0,2020-07-01 05:38
https://weibo.cn//u/5165642255,奶味嗦索比,男,北京,13886,294,305,回复@杀戮之王希塞:我朋友2月从国内跑回法国,0,2020-07-01 05:37
https://weibo.cn//u/6138807533,云淡风轻1840,男,其他,6734,1710,485,回复@--碎碎念----:24小时内转机，不出机场，也要韩国签证吗？,0,2020-06-29 19:33
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/6517060003,肖战今天翻我牌了吗-,女,福建,8731,441,1230,晚安好梦,35,2020-06-08 23:36
https://weibo.cn//u/6384757697,克卜勒战DAYTOY,女,广东,4584,278,72,晚安,22,2020-06-08 23:36
https://weibo.cn//u/2012114304,战的路路,女,海南,10415,166,1409,晚安,15,2020-06-08 23:38
https://weibo.cn//u/7346329761,KLRDY,女,广东,2938,472,30,晚安,0,2020-06-09 19:49
https://weibo.cn//u/7382711053,茹初见2015,女,广东,4,10,25,早安,1,2020-06-09 10:37
https://weibo.cn//u/7465326747,一1023,女,江西,221,146,3,早上好,0,2020-06-09 09:11
https://weibo.cn//u/6911726532,乔晶晶的魔法,女,安徽,7709,502,411,早安呀,0,2020-06-09 08:43
https://weibo.cn//u/5834615060,Tyler-刘,女,甘肃,422,142,183,安啦,0,2020-06-09 08:01
https://weibo.cn//u/7368466803,小蜜蜂01105,男,其他,3390,226,10,晚安😊,0,2020-06-09 08:00
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/2209650507,深水埗扛把子,男,其他,1135,75,59,画家画的也太差了吧,511,2020-06-08 13:50
https://weibo.cn//u/5516882490,开心杨猛利,女,其他,1408,304,483,画工其实还可以，但是行气太重了，像是要去参加美术考试，俗不可耐，没有看到一点艺术的东西，9稍微好一点，好歹有一点自己的想法在里面,17,2020-06-08 22:13
https://weibo.cn//u/3687139052,苍狗又白云le,男,其他,21,71,55,为啥没有男的 是不是歧视男性？,1,2020-06-08 22:29
https://weibo.cn//u/7525395893,胖胖小肉包,女,其他,31,54,2,为什么没有男的？男医护的功劳和荣誉被吞占被抹杀？,0,2020-12-30 14:47
https://weibo.cn//u/6193089137,暴躁脆枣,女,其他,816,1173,175,回复@如鱼得水-525:林晨曦 懂？,0,2020-09-27 02:19
https://weibo.cn//u/5598654787,_CybilL_,女,其他,244,804,119,回复@如鱼得水-525:看画面p7应该花的时间并不多，但是神态已经到位了～,0,2020-07-16 22:30
https://weibo.cn//u/5598654787,_CybilL_,女,其他,244,804,119,回复@如鱼得水-525:图七是林晨曦老师画哒，可以微博搜他其它的画，肖像都画的很好,0,2020-07-16 22:29
https://weibo.cn//u/3937352733,吉尔要睡觉,男,北京,6835,1095,78,1，5，9基本功很扎实,0,2020-07-16 22:19
https://weibo.cn//u/2280026187,上海三菱电梯质量,男,上海,5185,230,162,转发微博,0,2020-06-25 04:21
https://weibo.cn//u/5516882490,开心杨猛利,女,其他,1408,304,483,回复@THEFXH:画的好不好还要看头衔吗……？？？,0,2020-06-21 10:44
https://weibo.cn//u/5346694281,THEFXH,男,其他,211,320,130,回复@开心杨猛利:这里面有几张是美院老师的，还有一张是馆长的,0,2020-06-21 09:25
https://weibo.cn//u/6513232504,汐山涼音厨,男,台湾,287,157,58,回复@zeng曾小妖水彩:评价一下2？,0,2020-06-19 16:39
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/5848356758,铭总是女孩子,女,其他,4932,190,669,晚安 这图去年见过了,47,2020-06-07 23:31
https://weibo.cn//u/7433229172,请叫我丹阳,女,山西,3086,339,37,晚安，戒骄戒躁戒熬夜。,24,2020-06-07 23:31
https://weibo.cn//loveyelu,Annie丷ye,女,江苏,8177,1069,19266,晚安 ,16,2020-06-07 23:31
https://weibo.cn//u/5643784481,霞霞闯超话,女,重庆,435,85,5,晚安,0,2020-06-09 23:53
https://weibo.cn//u/5103287607,钟大家大头chen,女,重庆,2089,142,221,晚安,0,2020-06-08 15:37
https://weibo.cn//u/7048006476,腻腻小花,女,上海,1016,116,96,早安,0,2020-06-08 14:54
https://weibo.cn//u/3002108075,---___---卿卿,女,四川,180,67,163,我昨晚错过了，现在看见了，我想盗图,0,2020-06-08 10:28
https://weibo.cn//u/5346383298,卡哇伊的小馨馨,女,北京,3677,5860,3956,好可爱的图,1,2020-06-08 08:55
https://weibo.cn//u/6039405481,女孩纸wen,女,河南,246,402,212,早安,0,2020-06-08 08:29
https://weibo.cn//u/3154838700,galaxy的月球君,女,湖南,11075,423,1276,早,0,2020-06-08 08:25
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//renminwang,人民网,男,北京,188201,983,77731621,【当小可爱遇上最可爱的人,85,2020-06-07 23:08
https://weibo.cn//u/7337244188,情感戏剧,男,上海,417,202,402056,孩子太有爱了，护士小姐姐真不容易,2746,2020-06-07 18:48
https://weibo.cn//u/7388087738,钱多多奥利给,女,北京,1041,358,402,小男孩太暖了,1447,2020-06-07 18:47
https://weibo.cn//u/7293114231,原味CC呀,女,浙江,2853,245,22,妈呀小孩好暖啊！所有医护人员辛苦辽,0,2020-06-25 15:05
https://weibo.cn//u/6109647803,小邓子chujuj,女,海外,2,16,114,@拒绝热hey,0,2020-06-20 10:44
https://weibo.cn//u/7306266948,冷澈32985,男,其他,11,0,22,越是质朴的话越让人感动，泪目,0,2020-06-12 08:58
https://weibo.cn//u/7306266948,冷澈32985,男,其他,11,0,22,这真是很好的教育,0,2020-06-12 08:58
https://weibo.cn//u/7306266948,冷澈32985,男,其他,11,0,22,暖心，心善的人最美,0,2020-06-12 08:57
https://weibo.cn//u/7306266948,冷澈32985,男,其他,11,0,22,孩子太有爱了，护士小姐姐真不容易,0,2020-06-12 08:57
https://weibo.cn//711923499,魏先森Yo,男,江西,639,309,284,多么可爱懂事的孩子 多么值得尊敬的护士,0,2020-06-10 15:17
